'Constraint';'Template';'Activation';'Target';'Confidence';'Coverage';'Support';'Trace confidence';'Trace coverage';'Trace support';'Marked for exclusion';'Below thresholds';'Redudant';'Conflicting'
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Declaration REJECTED by EMPLOYEE)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Declaration REJECTED by EMPLOYEE]';1.000;0.026;0.026;0.060;0.238;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Declaration SUBMITTED by EMPLOYEE]';1.000;0.114;0.114;0.014;0.989;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, End trip)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[End trip]';0.999;0.091;0.091;0.014;1.000;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Payment Handled)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Payment Handled]';1.000;0.087;0.087;0.015;0.960;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Permit APPROVED by ADMINISTRATION)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.068;0.068;0.019;0.737;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Permit APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.026;0.026;0.051;0.280;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Permit APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.009;0.009;0.151;0.094;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Permit APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Permit APPROVED by SUPERVISOR]';1.000;0.010;0.010;0.128;0.111;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Permit FINAL_APPROVED by DIRECTOR]';1.000;0.010;0.010;0.128;0.111;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Permit FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Permit FINAL_APPROVED by SUPERVISOR]';1.000;0.076;0.076;0.017;0.834;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Permit SUBMITTED by EMPLOYEE)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.088;0.088;0.015;0.931;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Request Payment)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Request Payment]';1.000;0.087;0.087;0.015;0.959;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Send Reminder)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Send Reminder]';1.000;0.007;0.007;0.190;0.075;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Start trip)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Start trip]';0.999;0.091;0.091;0.014;1.000;0.014;FALSE;FALSE;FALSE;FALSE
'AtMost2(Permit SUBMITTED by EMPLOYEE)';'AtMost2';'';'[Permit SUBMITTED by EMPLOYEE]';0.997;0.089;0.089;0.997;1.000;0.997;FALSE;FALSE;FALSE;FALSE
'NotPrecedence(Permit REJECTED by BUDGET OWNER, Permit SUBMITTED by EMPLOYEE)';'NotPrecedence';'[Permit SUBMITTED by EMPLOYEE]';'[Permit REJECTED by BUDGET OWNER]';0.995;0.087;0.086;0.995;0.931;0.926;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.157;0.157;0.960;0.969;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.112;0.112;0.981;0.949;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Declaration APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.095;0.095;0.992;0.938;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Declaration APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration APPROVED by SUPERVISOR]';1.000;0.090;0.090;0.994;0.936;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration FINAL_APPROVED by DIRECTOR]';1.000;0.090;0.090;0.994;0.936;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.170;0.170;0.939;0.991;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Declaration REJECTED by ADMINISTRATION)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.108;0.108;0.989;0.941;0.931;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(Permit SUBMITTED by EMPLOYEE, Declaration REJECTED by BUDGET OWNER)';'NotRespondedExistence';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration REJECTED by BUDGET OWNER]';0.993;0.087;0.086;0.994;0.931;0.924;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Declaration REJECTED by BUDGET OWNER)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration REJECTED by BUDGET OWNER]';1.000;0.087;0.087;1.000;0.931;0.931;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit SUBMITTED by EMPLOYEE, Declaration REJECTED by DIRECTOR)';'NotCoExistence';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration REJECTED by DIRECTOR]';0.999;0.087;0.087;0.999;0.931;0.930;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Declaration REJECTED by EMPLOYEE)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration REJECTED by EMPLOYEE]';1.000;0.111;0.111;0.987;0.943;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Declaration REJECTED by MISSING)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration REJECTED by MISSING]';1.000;0.088;0.088;0.999;0.931;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Declaration REJECTED by PRE_APPROVER)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration REJECTED by PRE_APPROVER]';1.000;0.088;0.088;0.999;0.932;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Declaration REJECTED by SUPERVISOR)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration REJECTED by SUPERVISOR]';1.000;0.088;0.088;0.998;0.932;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Declaration SAVED by EMPLOYEE)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration SAVED by EMPLOYEE]';1.000;0.088;0.088;0.998;0.932;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Declaration SUBMITTED by EMPLOYEE)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Declaration SUBMITTED by EMPLOYEE]';1.000;0.199;0.199;0.932;0.998;0.931;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Permit SUBMITTED by EMPLOYEE, End trip)';'RespondedExistence';'[Permit SUBMITTED by EMPLOYEE]';'[End trip]';1.000;0.087;0.087;1.000;0.931;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, End trip)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[End trip]';1.000;0.176;0.176;0.930;1.000;0.930;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Payment Handled)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Payment Handled]';1.000;0.172;0.172;0.934;0.997;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Permit APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.111;0.111;1.000;0.931;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Permit FINAL_APPROVED by DIRECTOR]';1.000;0.096;0.096;1.000;0.931;0.931;FALSE;FALSE;FALSE;FALSE
'NotResponse(Permit SUBMITTED by EMPLOYEE, Permit REJECTED by BUDGET OWNER)';'NotResponse';'[Permit SUBMITTED by EMPLOYEE]';'[Permit REJECTED by BUDGET OWNER]';0.995;0.087;0.086;0.995;0.931;0.926;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Permit REJECTED by BUDGET OWNER)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Permit REJECTED by BUDGET OWNER]';1.000;0.087;0.087;1.000;0.931;0.931;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit SUBMITTED by EMPLOYEE, Permit REJECTED by DIRECTOR)';'NotCoExistence';'[Permit SUBMITTED by EMPLOYEE]';'[Permit REJECTED by DIRECTOR]';0.999;0.087;0.087;1.000;0.931;0.930;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Permit REJECTED by EMPLOYEE)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Permit REJECTED by EMPLOYEE]';0.999;0.090;0.090;1.000;0.931;0.931;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(Permit SUBMITTED by EMPLOYEE, Permit REJECTED by MISSING)';'NotRespondedExistence';'[Permit SUBMITTED by EMPLOYEE]';'[Permit REJECTED by MISSING]';0.990;0.087;0.086;0.993;0.931;0.924;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Permit REJECTED by MISSING)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Permit REJECTED by MISSING]';1.000;0.087;0.087;1.000;0.931;0.931;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(Permit SUBMITTED by EMPLOYEE, Permit REJECTED by PRE_APPROVER)';'NotRespondedExistence';'[Permit SUBMITTED by EMPLOYEE]';'[Permit REJECTED by PRE_APPROVER]';0.992;0.087;0.086;0.996;0.931;0.927;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit SUBMITTED by EMPLOYEE, Permit REJECTED by PRE_APPROVER)';'NotSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Permit REJECTED by PRE_APPROVER]';0.992;0.087;0.086;1.000;0.931;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Permit REJECTED by SUPERVISOR)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Permit REJECTED by SUPERVISOR]';0.995;0.088;0.088;1.000;0.931;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Request Payment)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Request Payment]';1.000;0.172;0.172;0.934;0.997;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Send Reminder)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Send Reminder]';1.000;0.093;0.093;1.000;0.931;0.931;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Permit SUBMITTED by EMPLOYEE, Start trip)';'RespondedExistence';'[Permit SUBMITTED by EMPLOYEE]';'[Start trip]';1.000;0.087;0.087;1.000;0.931;0.931;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit SUBMITTED by EMPLOYEE, Start trip)';'NotChainSuccession';'[Permit SUBMITTED by EMPLOYEE]';'[Start trip]';0.998;0.176;0.176;0.928;1.000;0.928;FALSE;FALSE;FALSE;FALSE
'AtMost1(Request Payment)';'AtMost1';'';'[Request Payment]';1.000;0.089;0.089;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotPrecedence(Declaration REJECTED by BUDGET OWNER, Request Payment)';'NotPrecedence';'[Request Payment]';'[Declaration REJECTED by BUDGET OWNER]';0.995;0.086;0.085;0.995;0.959;0.953;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(Declaration SUBMITTED by EMPLOYEE, Request Payment)';'AlternatePrecedence';'[Request Payment]';'[Declaration SUBMITTED by EMPLOYEE]';1.000;0.086;0.086;1.000;0.959;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Declaration APPROVED by ADMINISTRATION)';'NotSuccession';'[Request Payment]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.156;0.156;0.996;0.963;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Declaration APPROVED by BUDGET OWNER)';'NotSuccession';'[Request Payment]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.111;0.111;0.999;0.960;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Declaration APPROVED by PRE_APPROVER)';'NotSuccession';'[Request Payment]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.094;0.094;0.998;0.961;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Declaration APPROVED by SUPERVISOR)';'NotSuccession';'[Request Payment]';'[Declaration APPROVED by SUPERVISOR]';1.000;0.089;0.089;1.000;0.959;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Declaration FINAL_APPROVED by DIRECTOR)';'NotSuccession';'[Request Payment]';'[Declaration FINAL_APPROVED by DIRECTOR]';1.000;0.089;0.089;1.000;0.959;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Declaration FINAL_APPROVED by SUPERVISOR)';'NotSuccession';'[Request Payment]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.169;0.169;0.997;0.962;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Declaration REJECTED by ADMINISTRATION)';'NotSuccession';'[Request Payment]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.107;0.107;0.978;0.981;0.959;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(Request Payment, Declaration REJECTED by BUDGET OWNER)';'NotRespondedExistence';'[Request Payment]';'[Declaration REJECTED by BUDGET OWNER]';0.995;0.086;0.085;0.995;0.959;0.953;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Declaration REJECTED by BUDGET OWNER)';'NotSuccession';'[Request Payment]';'[Declaration REJECTED by BUDGET OWNER]';1.000;0.086;0.086;0.999;0.960;0.959;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Request Payment, Declaration REJECTED by DIRECTOR)';'NotCoExistence';'[Request Payment]';'[Declaration REJECTED by DIRECTOR]';0.999;0.086;0.086;0.999;0.959;0.958;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Declaration REJECTED by EMPLOYEE)';'NotSuccession';'[Request Payment]';'[Declaration REJECTED by EMPLOYEE]';1.000;0.110;0.110;0.973;0.985;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Declaration REJECTED by MISSING)';'NotSuccession';'[Request Payment]';'[Declaration REJECTED by MISSING]';1.000;0.087;0.087;0.997;0.961;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Declaration REJECTED by PRE_APPROVER)';'NotSuccession';'[Request Payment]';'[Declaration REJECTED by PRE_APPROVER]';1.000;0.087;0.087;0.998;0.960;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Declaration REJECTED by SUPERVISOR)';'NotSuccession';'[Request Payment]';'[Declaration REJECTED by SUPERVISOR]';1.000;0.087;0.087;0.997;0.961;0.959;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Request Payment, Declaration SAVED by EMPLOYEE)';'NotCoExistence';'[Request Payment]';'[Declaration SAVED by EMPLOYEE]';1.000;0.087;0.087;0.988;0.970;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Declaration SUBMITTED by EMPLOYEE)';'NotSuccession';'[Request Payment]';'[Declaration SUBMITTED by EMPLOYEE]';1.000;0.198;0.198;0.970;0.989;0.959;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Request Payment, End trip)';'RespondedExistence';'[Request Payment]';'[End trip]';1.000;0.086;0.086;1.000;0.959;0.959;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Request Payment, End trip)';'NotChainSuccession';'[Request Payment]';'[End trip]';0.998;0.175;0.175;0.957;1.000;0.957;FALSE;FALSE;FALSE;FALSE
'ChainSuccession(Request Payment, Payment Handled)';'ChainSuccession';'[Request Payment]';'[Payment Handled]';0.994;0.171;0.170;0.994;0.959;0.953;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Permit APPROVED by ADMINISTRATION)';'NotSuccession';'[Request Payment]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.153;0.153;0.969;0.990;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Permit APPROVED by BUDGET OWNER)';'NotSuccession';'[Request Payment]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.110;0.110;0.988;0.970;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Permit APPROVED by PRE_APPROVER)';'NotSuccession';'[Request Payment]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.093;0.093;0.996;0.963;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Permit APPROVED by SUPERVISOR)';'NotSuccession';'[Request Payment]';'[Permit APPROVED by SUPERVISOR]';1.000;0.095;0.095;0.996;0.963;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Permit FINAL_APPROVED by DIRECTOR)';'NotSuccession';'[Request Payment]';'[Permit FINAL_APPROVED by DIRECTOR]';1.000;0.095;0.095;0.996;0.963;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Permit FINAL_APPROVED by SUPERVISOR)';'NotSuccession';'[Request Payment]';'[Permit FINAL_APPROVED by SUPERVISOR]';1.000;0.160;0.160;0.966;0.992;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Permit REJECTED by ADMINISTRATION)';'NotSuccession';'[Request Payment]';'[Permit REJECTED by ADMINISTRATION]';1.000;0.087;0.087;1.000;0.959;0.959;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Request Payment, Permit REJECTED by BUDGET OWNER)';'NotCoExistence';'[Request Payment]';'[Permit REJECTED by BUDGET OWNER]';0.990;0.086;0.085;0.995;0.959;0.954;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Request Payment, Permit REJECTED by DIRECTOR)';'NotCoExistence';'[Request Payment]';'[Permit REJECTED by DIRECTOR]';1.000;0.086;0.086;1.000;0.959;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Permit REJECTED by EMPLOYEE)';'NotSuccession';'[Request Payment]';'[Permit REJECTED by EMPLOYEE]';1.000;0.089;0.089;0.999;0.959;0.959;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(Request Payment, Permit REJECTED by MISSING)';'NotRespondedExistence';'[Request Payment]';'[Permit REJECTED by MISSING]';0.995;0.086;0.085;0.995;0.959;0.954;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Permit REJECTED by MISSING)';'NotSuccession';'[Request Payment]';'[Permit REJECTED by MISSING]';0.997;0.086;0.086;0.997;0.960;0.957;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Request Payment, Permit REJECTED by PRE_APPROVER)';'NotCoExistence';'[Request Payment]';'[Permit REJECTED by PRE_APPROVER]';0.992;0.086;0.085;0.996;0.959;0.955;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Permit REJECTED by SUPERVISOR)';'NotSuccession';'[Request Payment]';'[Permit REJECTED by SUPERVISOR]';1.000;0.087;0.087;1.000;0.959;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Request Payment]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.172;0.172;0.962;0.997;0.959;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Request Payment, Send Reminder)';'NotSuccession';'[Request Payment]';'[Send Reminder]';0.999;0.092;0.092;0.995;0.963;0.958;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Request Payment, Start trip)';'RespondedExistence';'[Request Payment]';'[Start trip]';1.000;0.086;0.086;1.000;0.959;0.959;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Request Payment, Start trip)';'NotChainSuccession';'[Request Payment]';'[Start trip]';0.999;0.175;0.175;0.958;1.000;0.958;FALSE;FALSE;FALSE;FALSE
'AtMost1(Send Reminder)';'AtMost1';'';'[Send Reminder]';0.996;0.089;0.089;0.996;1.000;0.996;FALSE;FALSE;FALSE;FALSE
'Precedence(End trip, Send Reminder)';'Precedence';'[Send Reminder]';'[End trip]';1.000;0.006;0.006;1.000;0.063;0.063;FALSE;FALSE;FALSE;FALSE
'Precedence(Permit SUBMITTED by EMPLOYEE, Send Reminder)';'Precedence';'[Send Reminder]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.006;0.006;1.000;0.063;0.063;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Send Reminder, Declaration APPROVED by ADMINISTRATION)';'NotChainSuccession';'[Send Reminder]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.076;0.076;0.082;0.767;0.063;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Send Reminder, Declaration APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Send Reminder]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.031;0.031;0.195;0.323;0.063;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Send Reminder, Declaration APPROVED by PRE_APPROVER)';'NotCoExistence';'[Send Reminder]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.014;0.014;0.421;0.149;0.063;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Send Reminder, Declaration APPROVED by SUPERVISOR)';'NotChainSuccession';'[Send Reminder]';'[Declaration APPROVED by SUPERVISOR]';1.000;0.010;0.010;0.634;0.099;0.063;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Send Reminder, Declaration FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Send Reminder]';'[Declaration FINAL_APPROVED by DIRECTOR]';1.000;0.010;0.010;0.636;0.099;0.063;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Send Reminder, Declaration FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Send Reminder]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.090;0.090;0.068;0.930;0.063;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Send Reminder, Declaration REJECTED by ADMINISTRATION)';'NotChainSuccession';'[Send Reminder]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.027;0.027;0.256;0.245;0.063;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Send Reminder, Declaration REJECTED by BUDGET OWNER)';'NotCoExistence';'[Send Reminder]';'[Declaration REJECTED by BUDGET OWNER]';0.992;0.007;0.007;0.910;0.069;0.063;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Send Reminder, Declaration REJECTED by DIRECTOR)';'NotCoExistence';'[Send Reminder]';'[Declaration REJECTED by DIRECTOR]';1.000;0.006;0.006;0.990;0.064;0.063;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Send Reminder, Declaration REJECTED by EMPLOYEE)';'NotChainSuccession';'[Send Reminder]';'[Declaration REJECTED by EMPLOYEE]';1.000;0.031;0.031;0.229;0.275;0.063;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Send Reminder, Declaration REJECTED by MISSING)';'NotCoExistence';'[Send Reminder]';'[Declaration REJECTED by MISSING]';1.000;0.007;0.007;0.806;0.078;0.063;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Send Reminder, Declaration REJECTED by PRE_APPROVER)';'NotCoExistence';'[Send Reminder]';'[Declaration REJECTED by PRE_APPROVER]';1.000;0.007;0.007;0.832;0.076;0.063;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Send Reminder, Declaration REJECTED by SUPERVISOR)';'NotChainSuccession';'[Send Reminder]';'[Declaration REJECTED by SUPERVISOR]';1.000;0.008;0.008;0.778;0.081;0.063;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Send Reminder, End trip)';'NotSuccession';'[Send Reminder]';'[End trip]';1.000;0.095;0.095;0.063;1.000;0.063;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Send Reminder, Payment Handled)';'NotChainSuccession';'[Send Reminder]';'[Payment Handled]';1.000;0.092;0.092;0.065;0.964;0.063;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Send Reminder, Permit APPROVED by ADMINISTRATION)';'NotSuccession';'[Send Reminder]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.073;0.073;0.086;0.736;0.063;FALSE;FALSE;FALSE;FALSE
